,date,equity,water_mark,pnl,max_gain
348,2021-01-08,90318.25837644577,90318.25837644577,20318.258376445767,20318.258376445767
349,2021-01-11,90718.17502197264,90718.17502197264,20718.17502197264,20718.17502197264
350,2021-01-12,90568.09741624832,90718.17502197264,20568.097416248318,20718.17502197264
351,2021-01-13,90724.86665185928,90724.86665185928,20724.86665185928,20724.86665185928
352,2021-01-14,90267.31486829756,90724.86665185928,20267.31486829756,20724.86665185928
353,2021-01-15,89422.83038124084,90724.86665185928,19422.83038124084,20724.86665185928
354,2021-01-19,90237.4970868492,90724.86665185928,20237.497086849195,20724.86665185928
355,2021-01-20,91331.95995315553,91331.95995315553,21331.95995315553,21331.95995315553
356,2021-01-21,92501.41976055145,92501.41976055145,22501.41976055145,22501.41976055145
357,2021-01-22,92254.44708999633,92501.41976055145,22254.447089996334,22501.41976055145
358,2021-01-25,92587.33453067779,92587.33453067779,22587.334530677792,22587.334530677792
359,2021-01-26,92390.90202888488,92587.33453067779,22390.902028884884,22587.334530677792
360,2021-01-27,91336.46187004088,92587.33453067779,21336.461870040876,22587.334530677792
361,2021-01-28,90989.05452808381,92587.33453067779,20989.054528083812,22587.334530677792
362,2021-01-29,90060.99434932707,92587.33453067779,20060.99434932707,22587.334530677792
363,2021-02-01,91527.64735969543,92587.33453067779,21527.64735969543,22587.334530677792
364,2021-02-02,92330.81504806518,92587.33453067779,22330.815048065182,22587.334530677792
365,2021-02-03,92699.81756290435,92699.81756290435,22699.817562904354,22699.817562904354
366,2021-02-04,93624.77686580658,93624.77686580658,23624.776865806576,23624.776865806576
367,2021-02-05,93867.94251522064,93867.94251522064,23867.94251522064,23867.94251522064
368,2021-02-08,95369.56221088408,95369.56221088408,25369.562210884076,25369.562210884076
369,2021-02-09,95215.02983078004,95369.56221088408,25215.02983078004,25369.562210884076
370,2021-02-10,95363.60973533633,95369.56221088408,25363.60973533633,25369.562210884076
371,2021-02-11,95842.48662551881,95842.48662551881,25842.48662551881,25842.48662551881
372,2021-02-12,95886.97310050963,95886.97310050963,25886.973100509626,25886.973100509626
373,2021-02-16,96530.32431777954,96530.32431777954,26530.324317779538,26530.324317779538
374,2021-02-17,95847.17378982544,96530.32431777954,25847.173789825436,26530.324317779538
375,2021-02-18,94849.61117347717,96530.32431777954,24849.61117347717,26530.324317779538
376,2021-02-19,95684.0053327942,96530.32431777954,25684.0053327942,26530.324317779538
377,2021-02-22,93905.12509807586,96530.32431777954,23905.125098075863,26530.324317779538
378,2021-02-23,93668.02251132963,96530.32431777954,23668.022511329633,26530.324317779538
379,2021-02-24,94356.93928131103,96530.32431777954,24356.93928131103,26530.324317779538
380,2021-02-25,91598.89932712556,96530.32431777954,21598.89932712556,26530.324317779538
381,2021-02-26,92027.11050590516,96530.32431777954,22027.110505905162,26530.324317779538
382,2021-03-01,93465.3095663452,96530.32431777954,23465.309566345197,26530.324317779538
383,2021-03-02,92609.68016895292,96530.32431777954,22609.680168952924,26530.324317779538
384,2021-03-03,91359.94994911193,96530.32431777954,21359.949949111935,26530.324317779538
385,2021-03-04,89729.3101347351,96530.32431777954,19729.310134735104,26530.324317779538
386,2021-03-05,89781.76986679078,96530.32431777954,19781.769866790783,26530.324317779538
387,2021-03-08,88046.44018157959,96530.32431777954,18046.440181579586,26530.324317779538
388,2021-03-09,90328.79995807649,96530.32431777954,20328.799958076488,26530.324317779538
389,2021-03-10,90127.11009773254,96530.32431777954,20127.11009773254,26530.324317779538
390,2021-03-11,91890.68991073608,96530.32431777954,21890.68991073608,26530.324317779538
391,2021-03-12,91998.16975769043,96530.32431777954,21998.169757690426,26530.324317779538
392,2021-03-15,92721.52056964872,96530.32431777954,22721.520569648725,26530.324317779538
393,2021-03-16,92348.35079177856,96530.32431777954,22348.35079177856,26530.324317779538
394,2021-03-17,92807.04065975187,96530.32431777954,22807.040659751874,26530.324317779538
395,2021-03-18,90650.60004886627,96530.32431777954,20650.60004886627,26530.324317779538
396,2021-03-19,90921.00048431396,96530.32431777954,20921.00048431396,26530.324317779538
397,2021-03-22,91301.76021560669,96530.32431777954,21301.760215606686,26530.324317779538
398,2021-03-23,90449.66029247284,96530.32431777954,20449.660292472836,26530.324317779538
399,2021-03-24,88580.49029811859,96530.32431777954,18580.490298118588,26530.324317779538
400,2021-03-25,88654.97016700744,96530.32431777954,18654.970167007443,26530.324317779538
401,2021-03-26,89183.63976367949,96530.32431777954,19183.639763679486,26530.324317779538
402,2021-03-29,89207.65003761291,96530.32431777954,19207.65003761291,26530.324317779538
403,2021-03-30,89152.20995792389,96530.32431777954,19152.209957923886,26530.324317779538
404,2021-03-31,90487.52031311038,96530.32431777954,20487.520313110377,26530.324317779538
405,2021-04-01,91375.99963840484,96530.32431777954,21375.999638404843,26530.324317779538
406,2021-04-05,92443.63980945588,96530.32431777954,22443.639809455883,26530.324317779538
407,2021-04-06,92462.38060554504,96530.32431777954,22462.38060554504,26530.324317779538
408,2021-04-07,93216.11931499481,96530.32431777954,23216.11931499481,26530.324317779538
409,2021-04-08,93509.35977729797,96530.32431777954,23509.35977729797,26530.324317779538
410,2021-04-09,93519.96015151977,96530.32431777954,23519.960151519772,26530.324317779538
411,2021-04-12,94073.54977592466,96530.32431777954,24073.549775924665,26530.324317779538
412,2021-04-13,95091.68,96530.32431777954,25091.679999999993,26530.324317779538
413,2021-04-14,95099.11,96530.32431777954,25099.11,26530.324317779538
414,2021-04-15,95173.69,96530.32431777954,25173.690000000002,26530.324317779538
415,2021-04-16,94779.3,96530.32431777954,24779.300000000003,26530.324317779538
416,2021-04-17,94779.3,96530.32431777954,24779.300000000003,26530.324317779538
417,2021-04-18,94779.3,96530.32431777954,24779.300000000003,26530.324317779538
418,2021-04-19,93800.82,96530.32431777954,23800.820000000007,26530.324317779538
419,2021-04-20,92735.37,96530.32431777954,22735.369999999995,26530.324317779538
420,2021-04-21,94059.28,96530.32431777954,24059.28,26530.324317779538
421,2021-04-22,92959.21,96530.32431777954,22959.210000000006,26530.324317779538
422,2021-04-23,94253.37,96530.32431777954,24253.369999999995,26530.324317779538
423,2021-04-24,94253.37,96530.32431777954,24253.369999999995,26530.324317779538
424,2021-04-26,94761.9,96530.32431777954,24761.899999999994,26530.324317779538
425,2021-04-27,94784.51,96530.32431777954,24784.509999999995,26530.324317779538
426,2021-04-28,94481.15,96530.32431777954,24481.149999999994,26530.324317779538
427,2021-04-29,94481.15,96530.32431777954,24481.149999999994,26530.324317779538
